Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
FDQ37,20.735213181092085,Low Fat,0.08914916513690635,Breakfast,192.65007804558473,OUT035,2003.9795626245748,Small,Tier 2,Supermarket Type1,4649.9472
FDS37,7.646459207512636,Low Fat,0.031967285020953126,Canned,117.66887991938388,OUT045,2001.9833240220948,Medium,Tier 2,Supermarket Type1,2432.8332
DRK12,12.821988926512436,Low Fat,0.04136527507461127,Soft Drinks,31.99500700785807,OUT027,1985.1272798923428,Medium,Tier 3,Supermarket Type3,898.83
FDS03,7.876582308739258,Low Fat,0.13389006232284423,Meat,63.37774253002934,OUT010,1998.081226243042,Medium,Tier 3,Grocery Store,129.1652
DRD25,6.1103374211939085,Low Fat,0.07833514747824458,Soft Drinks,115.12051155658172,OUT049,1999.0444645435311,Medium,Tier 1,Supermarket Type1,1018.674
FDV46,18.18971577591702,Low Fat,0.011835206491046486,Snack Foods,139.6082362397383,OUT017,2007.1002952661986,Medium,Tier 2,Supermarket Type1,838.908
FDK22,9.821371679383166,Low Fat,0.043642956372260414,Snack Foods,217.77117083947735,OUT010,1998.0322803207562,Medium,Tier 3,Grocery Store,432.77
FDO60,19.97485896262232,Low Fat,0.05439114884451799,Baking Goods,42.031119153911355,OUT018,2009.1149947007264,Medium,Tier 3,Supermarket Type2,401.4774
FDV60,20.121581656851625,Regular,0.11845504491861764,Baking Goods,196.6540459794019,OUT049,1999.0060240227515,Medium,Tier 1,Supermarket Type1,3338.987
FDW49,19.537135376239526,Low Fat,0.08273204894475608,Canned,180.0901727003097,OUT013,1986.8338487008577,High,Tier 3,Supermarket Type1,2865.6032
FDT34,9.342237547757744,Low Fat,0.1750566223515074,Snack Foods,104.37753087563388,OUT049,1999.0332572911443,Medium,Tier 1,Supermarket Type1,1998.7316
FDO10,13.635048473824837,Regular,0.02152417931135446,Snack Foods,57.82026398460114,OUT010,1997.843239133435,Medium,Tier 3,Grocery Store,114.5176
NCQ38,16.261155000348115,Low Fat,0.013685652656356023,Others,104.17423097448028,OUT017,2007.0392142948929,Medium,Tier 2,Supermarket Type1,1065.28
FDY35,17.58582750360872,Regular,0.015691226690956503,Breads,43.92435364713582,OUT049,1998.825979868359,Medium,Tier 1,Supermarket Type1,1286.3256
FDZ49,10.967869045949898,Regular,0.13296182550919314,Canned,220.33814311785025,OUT035,2004.0710251326318,Small,Tier 2,Supermarket Type1,4187.2162
NCD42,16.524259404727058,Low Fat,0.012705150774320786,Health and Hygiene,38.73538137666673,OUT045,2001.9493894236448,Medium,Tier 2,Supermarket Type1,645.1602
FDU39,18.878794399224144,Low Fat,0.03584015110050365,Meat,56.59916455743814,OUT045,2002.0432247232234,Medium,Tier 2,Supermarket Type1,1185.124
FDF26,6.805030323291927,Regular,0.04626652562435177,Canned,154.9882461951777,OUT018,2009.1153659397758,Medium,Tier 3,Supermarket Type2,2460.7968
FDG29,17.559124140393735,Low Fat,0.056283713863572365,Frozen Foods,40.22173362394601,OUT035,2004.0308060437528,Small,Tier 2,Supermarket Type1,796.9626
FDA27,20.289715253791467,Regular,0.031173517298304948,Dairy,256.5578461403812,OUT045,2002.138788779924,Medium,Tier 2,Supermarket Type1,1022.6688
FDQ15,20.346291465251248,Regular,0.15162747549155037,Meat,81.21141595902789,OUT049,1998.9270230153472,Medium,Tier 1,Supermarket Type1,2030.69
FDL52,6.638236955771508,Regular,0.04665877917004071,Frozen Foods,37.3082850731337,OUT018,2008.8550102426152,Medium,Tier 3,Supermarket Type2,75.9012
DRD12,12.773344491386759,Low Fat,0.05395233973534917,Soft Drinks,90.65338325996946,OUT027,1984.9930882197618,Medium,Tier 3,Supermarket Type3,2645.2234
FDM34,18.96110246735451,Low Fat,0.11355957082251578,Snack Foods,131.30027528596398,OUT010,1997.8617518238948,Medium,Tier 3,Grocery Store,524.6504
FDM24,6.15217983777338,Regular,0.053551217326672625,Baking Goods,151.63206356566667,OUT045,2002.0900977451008,Medium,Tier 2,Supermarket Type1,1057.9562
NCH54,13.505824457699587,Low Fat,0.07236671343614326,Household,157.6766558797473,OUT035,2004.0653126666068,Small,Tier 2,Supermarket Type1,3994.8
FDV44,8.38341860466576,Regular,0.03958152938273687,Fruits and Vegetables,191.0534153177318,OUT035,2003.9732147584143,Small,Tier 2,Supermarket Type1,2094.6068
FDG35,12.80491195317012,Regular,0.012364086171189757,Starchy Foods,174.15477178566618,OUT019,1984.9015260798117,Small,Tier 1,Grocery Store,347.5476
NCQ50,18.816165602756794,Low Fat,0.034264111868384954,Household,211.99516919948158,OUT017,2006.8442795744795,Medium,Tier 2,Supermarket Type1,5770.4886
FDN45,12.920540781003353,Low Fat,0.11789835008823096,Snack Foods,222.79288735238592,OUT027,1985.0015766614097,Medium,Tier 3,Supermarket Type3,4026.7584
FDW38,5.344217448299268,Regular,0.23221299256446315,Dairy,55.3172277537388,OUT010,1997.932320532798,Medium,Tier 3,Grocery Store,53.9298
FDR23,15.78145753210454,Low Fat,0.08255247963758004,Breads,178.0841593706856,OUT049,1999.1007967897824,Medium,Tier 1,Supermarket Type1,3352.303
FDT08,13.67415490556799,Low Fat,0.049165104823664194,Fruits and Vegetables,148.39052629245873,OUT045,2001.969692191207,Medium,Tier 2,Supermarket Type1,2097.27
FDL13,13.769885685062805,Regular,0.05736284170101378,Breakfast,232.26007501803926,OUT013,1986.9192922542268,High,Tier 3,Supermarket Type1,1398.18
NCC31,8.118171831636026,Low Fat,0.01945760640599198,Household,154.0303657923179,OUT035,2004.1915997865904,Small,Tier 2,Supermarket Type1,1402.1748
FDO20,12.820458966462848,Regular,0.15113711595409565,Fruits and Vegetables,251.56764391479228,OUT035,2004.1115720241353,Small,Tier 2,Supermarket Type1,3532.7348
FDZ45,14.102384129292025,Low Fat,0.06635306511853752,Snack Foods,201.62817666372868,OUT018,2009.1507257542057,Medium,Tier 3,Supermarket Type2,3968.168
FDF21,10.304916605602896,Regular,0.05972204351846436,Fruits and Vegetables,191.2242052685237,OUT017,2006.980705824934,Medium,Tier 2,Supermarket Type1,6641.355
NCN14,19.08782381058148,Low Fat,0.09247697739045829,Others,185.15843403883733,OUT017,2007.1366670976477,Medium,Tier 2,Supermarket Type1,1470.0864
FDK60,16.509155201818817,Regular,0.05335307337582459,Baking Goods,97.26576850419366,OUT046,1996.9878055208274,Small,Tier 1,Supermarket Type1,3013.4108
FDO16,5.492754733107124,Low Fat,0.014987631297609437,Frozen Foods,83.69917489034762,OUT046,1997.1589283079456,Small,Tier 1,Supermarket Type1,1165.15
DRE48,8.389886657884746,Low Fat,0.01696469881149044,Soft Drinks,197.73372309924554,OUT013,1986.8774291202353,High,Tier 3,Supermarket Type1,3744.4592
FDR28,13.920102493529324,Regular,0.026178837759524023,Frozen Foods,164.69258916063336,OUT049,1999.1428593462804,Medium,Tier 1,Supermarket Type1,2609.936
FDT22,10.42066086407865,Low Fat,0.11265423419730225,Snack Foods,58.402637924564615,OUT049,1998.9097231516214,Medium,Tier 1,Supermarket Type1,659.142
FDN16,12.538157825215668,Regular,0.06231839183161698,Frozen Foods,101.7689387314924,OUT017,2006.9149604140252,Medium,Tier 2,Supermarket Type1,2270.378
FDJ58,15.604897372663224,Regular,0.1762844375932144,Snack Foods,173.482754960051,OUT010,1998.0354226080528,Medium,Tier 3,Grocery Store,515.3292
FDY15,18.20668560636079,Regular,0.17158577588414317,Dairy,155.00866264329173,OUT017,2006.946788795951,Medium,Tier 2,Supermarket Type1,2659.871
FDI34,10.604138456396768,Regular,0.08503548394372155,Snack Foods,231.89480854686823,OUT018,2008.9789461723403,Medium,Tier 3,Supermarket Type2,3225.1352
FDR04,7.034172641750034,Low Fat,0.02210962973962398,Frozen Foods,97.20248519848384,OUT013,1987.1222712784174,High,Tier 3,Supermarket Type1,583.2408
DRJ35,10.072349189145728,Low Fat,0.04610745025478788,Hard Drinks,59.18005935739237,OUT013,1986.95682892372,High,Tier 3,Supermarket Type1,484.7024
NCD55,12.826750573429551,Low Fat,0.02406880968366775,Household,40.84496472027588,OUT027,1984.8173009528343,Medium,Tier 3,Supermarket Type3,293.6178
FDC29,8.464696075897034,Regular,0.024078440049575947,Frozen Foods,116.16781515031197,OUT049,1998.890427974262,Medium,Tier 1,Supermarket Type1,1603.2464
FDO34,17.668065961992276,Low Fat,0.029967180178852415,Snack Foods,170.00740847991227,OUT045,2002.1238074639414,Medium,Tier 2,Supermarket Type1,2013.3792
FDT43,16.421368662005356,Low Fat,0.019812127848816752,Fruits and Vegetables,50.3622995283441,OUT018,2008.994086957814,Medium,Tier 3,Supermarket Type2,467.3916
FDO10,12.792240746772638,Regular,0.012526435469028306,Snack Foods,56.05602334619659,OUT027,1985.129322001657,Medium,Tier 3,Supermarket Type3,973.3996
NCB43,20.199466443212554,Low Fat,0.10067102367796066,Household,188.2012835850527,OUT017,2007.0234146418377,Medium,Tier 2,Supermarket Type1,2245.0776
NCF18,18.371460953143284,Low Fat,0.149221260386733,Household,190.79480467374475,OUT010,1998.017216281567,Medium,Tier 3,Grocery Store,767.0016
FDF08,14.336961157150771,Regular,0.06460914555030084,Fruits and Vegetables,88.7716617768578,OUT013,1986.8577330440335,High,Tier 3,Supermarket Type1,1406.1696
FDP52,18.685146612227665,Regular,0.06971489531258285,Frozen Foods,230.22287247318496,OUT046,1996.9497088136309,Small,Tier 1,Supermarket Type1,5742.525
NCI29,8.665681689129856,Low Fat,0.03266243541640963,Health and Hygiene,140.24261542858454,OUT018,2008.925956680885,Medium,Tier 3,Supermarket Type2,283.6308
FDW51,6.177414171646896,Regular,0.0944722732135399,Meat,213.19632695248256,OUT049,1999.1181491125246,Medium,Tier 1,Supermarket Type1,3835.008
NCX41,19.073112154797865,Low Fat,0.01757050146828833,Health and Hygiene,212.57430046212542,OUT045,2002.1998924100224,Medium,Tier 2,Supermarket Type1,2752.4172
NCQ02,12.649757252170463,Low Fat,0.007318166030243405,Household,186.23706902783076,OUT049,1999.0635511703222,Medium,Tier 1,Supermarket Type1,3379.6008
FDI28,14.316425614646057,Low Fat,0.02680273931598381,Frozen Foods,77.92080542702759,OUT049,1998.9899389120699,Medium,Tier 1,Supermarket Type1,1267.6832
FDW60,5.389794549548478,Regular,0.01647619518075605,Baking Goods,174.32950096922949,OUT013,1987.0799378542897,High,Tier 3,Supermarket Type1,2999.429
FDX09,12.933132416440932,Low Fat,0.11430200653934644,Snack Foods,175.03970625676862,OUT019,1985.0842164476248,Small,Tier 1,Grocery Store,176.437
NCC42,14.982517261970504,Low Fat,0.04458940751509007,Health and Hygiene,140.81184413084372,OUT049,1999.0862241603845,Medium,Tier 1,Supermarket Type1,2247.7408
FDA26,12.86859674584227,Regular,0.12927131550952886,Dairy,219.88250329598654,OUT019,1984.8554758501232,Small,Tier 1,Grocery Store,219.0482
FDH09,12.65959696437125,Low Fat,0.05625538503110438,Seafood,52.08036084007173,OUT049,1999.0655557241794,Medium,Tier 1,Supermarket Type1,473.3838
FDM38,5.874673638235742,Regular,0.09268631272826675,Canned,53.83469278231908,OUT013,1987.0341552297962,High,Tier 3,Supermarket Type1,1525.3478
FDV22,14.924361772957537,Regular,0.010053452631551154,Snack Foods,158.7054459514427,OUT045,2001.9287955701466,Medium,Tier 2,Supermarket Type1,2816.334
FDA44,19.76849780637114,Low Fat,0.05331970577032787,Fruits and Vegetables,58.136625145946816,OUT035,2004.0845468426407,Small,Tier 2,Supermarket Type1,622.523
FDD57,12.869785189954328,Low Fat,0.02223566844381134,Fruits and Vegetables,92.94898487867607,OUT027,1985.0193261379386,Medium,Tier 3,Supermarket Type3,3713.1666
FDT26,18.839714546456634,Regular,0.06753991495710847,Dairy,119.95884816773246,OUT049,1999.0208696164912,Medium,Tier 1,Supermarket Type1,1797.66
FDR43,18.1503103396041,Low Fat,0.1618662505963963,Fruits and Vegetables,38.062346797929955,OUT049,1999.0990253264126,Medium,Tier 1,Supermarket Type1,805.618
FDN33,6.337041470097317,Regular,0.12338566288585583,Snack Foods,95.20085415090793,OUT046,1996.9678108260027,Small,Tier 1,Supermarket Type1,661.8052
FDX03,12.827192096113862,Regular,0.06009925628931881,Meat,44.28368728297048,OUT027,1985.009845748878,Medium,Tier 3,Supermarket Type3,769.6648
FDZ43,11.063958418278279,Regular,0.056742526950274846,Fruits and Vegetables,241.95418045414678,OUT046,1996.9807917873313,Small,Tier 1,Supermarket Type1,3635.268
FDN50,16.81617785581732,Regular,0.026539132706791552,Canned,92.80371528748395,OUT018,2009.110629677966,Medium,Tier 3,Supermarket Type2,745.696
NCI54,12.876810572150056,Low Fat,0.05855256003677805,Household,111.17964352950274,OUT019,1984.9675942079084,Small,Tier 1,Grocery Store,436.7648
FDI34,10.579350929770985,Regular,0.08456191851405032,Snack Foods,232.43365096460215,OUT046,1997.0655055393463,Small,Tier 1,Supermarket Type1,3685.8688
DRF23,4.62997163707958,Low Fat,0.12210101845600528,Hard Drinks,174.9237241789795,OUT035,2003.8334478755542,Small,Tier 2,Supermarket Type1,2616.594
FDW35,10.595541267872942,Low Fat,0.0113440875253118,Breads,41.414388716028036,OUT035,2003.8485036529028,Small,Tier 2,Supermarket Type1,1468.089
FDW38,5.3233922785418635,Regular,0.13914029565523275,Dairy,53.54770792577473,OUT046,1996.8592871057272,Small,Tier 1,Supermarket Type1,862.8768
FDS48,15.160115187417968,Low Fat,0.04596639177288165,Baking Goods,150.43783279490538,OUT010,1998.081864126199,Medium,Tier 3,Grocery Store,300.9416
FDT31,19.760834890271514,Low Fat,0.012380153206677446,Fruits and Vegetables,190.4789456329465,OUT017,2007.0403764357245,Medium,Tier 2,Supermarket Type1,4916.2672
FDI56,7.2718942624102265,Low Fat,0.09381508066226205,Fruits and Vegetables,93.62222157816558,OUT013,1987.071924481038,High,Tier 3,Supermarket Type1,2006.7212
NCH18,9.336183752413051,Low Fat,0.04471152471760425,Household,245.63506278989294,OUT013,1987.0038049050675,High,Tier 3,Supermarket Type1,3193.8426
FDW56,7.657039962162735,Low Fat,0.07174925805580501,Fruits and Vegetables,193.32314458908695,OUT018,2008.9934772035624,Medium,Tier 3,Supermarket Type2,5772.486
FDN57,18.303456065334455,Low Fat,0.054289843446848327,Snack Foods,140.40036521297532,OUT045,2001.958403220511,Medium,Tier 2,Supermarket Type1,1701.7848
FDZ36,6.132746310805224,Regular,0.06558453968526323,Baking Goods,189.0991195721893,OUT046,1997.0270591822045,Small,Tier 1,Supermarket Type1,5779.144
DRZ24,7.531040762360122,Low Fat,0.08111663238552891,Soft Drinks,120.21768034051934,OUT049,1998.8113115046817,Medium,Tier 1,Supermarket Type1,3835.008
NCN55,14.619489290732169,Low Fat,0.059501301941788626,Others,239.62226263411648,OUT017,2006.9880331681936,Medium,Tier 2,Supermarket Type1,3605.307
FDE35,7.136055771607275,Regular,0.0731113512646628,Starchy Foods,57.67044654320575,OUT010,1997.9883925828412,Medium,Tier 3,Grocery Store,58.5904
FDT47,5.297658102204019,Regular,0.025680535063669425,Breads,96.65568039385899,OUT049,1999.0829771357703,Medium,Tier 1,Supermarket Type1,1166.4816
DRH36,16.243851594097304,Low Fat,0.054349182460425326,Soft Drinks,73.5930377913865,OUT013,1986.8958369848658,High,Tier 3,Supermarket Type1,2087.9488
FDX15,17.153489016043146,Low Fat,0.1562795713500067,Meat,160.16641367760283,OUT018,2009.0387440048644,Medium,Tier 3,Supermarket Type2,1925.4936
FDY03,17.49768648455382,Regular,0.07490238019172273,Meat,112.03803066167546,OUT013,1986.9741300763474,High,Tier 3,Supermarket Type1,2025.3636
FDU52,12.854551258048556,Low Fat,0.06276926325747803,Frozen Foods,156.739034061711,OUT027,1984.969011469705,Medium,Tier 3,Supermarket Type3,1721.093
FDE28,9.57701588037102,Regular,0.054852375469916316,Frozen Foods,228.77194196906188,OUT049,1998.8090507379711,Medium,Tier 1,Supermarket Type1,3916.2356
FDX58,13.088543423887169,Low Fat,0.04455721324465237,Snack Foods,181.38366873310798,OUT017,2006.9594319381029,Medium,Tier 2,Supermarket Type1,4028.09
FDW38,5.277352306256529,Regular,0.13972735682355603,Dairy,53.1363903655832,OUT046,1996.8475531577863,Small,Tier 1,Supermarket Type1,862.8768
NCZ54,12.834535744667052,Low Fat,0.14646283004829638,Household,160.5525726874142,OUT019,1985.0610639163729,Small,Tier 1,Grocery Store,162.4552
FDQ51,15.924602585230804,Regular,0.02921925189018278,Meat,45.56847446805614,OUT010,1998.07946252966,Medium,Tier 3,Grocery Store,94.5436
FDR40,9.133414351740303,Regular,0.007731252946462451,Frozen Foods,79.0200454246104,OUT049,1998.9753345549043,Medium,Tier 1,Supermarket Type1,402.809
FDD10,20.537386892582507,Regular,0.04667260439949847,Snack Foods,177.2536544408553,OUT017,2006.9672789563301,Medium,Tier 2,Supermarket Type1,1962.7784
FDK25,12.804979311185773,Regular,0.15607751435290385,Breakfast,169.8385209603776,OUT027,1985.0597812036892,Medium,Tier 3,Supermarket Type3,3874.2902
FDS56,5.779163397680672,Regular,0.03842972306563338,Fruits and Vegetables,261.12313862165894,OUT049,1999.023408679133,Medium,Tier 1,Supermarket Type1,524.6504
FDV13,17.382462407253016,Regular,0.027958666742798902,Canned,89.7480629437368,OUT018,2008.987358838927,Medium,Tier 3,Supermarket Type2,2109.2544
FDO39,6.983411509546803,Regular,0.13799348894666333,Meat,185.39925088183048,OUT045,2002.1851763368995,Medium,Tier 2,Supermarket Type1,2940.1728
DRN47,12.096349300130163,Low Fat,0.0162486681097009,Hard Drinks,179.22534848062406,OUT018,2008.9595803615293,Medium,Tier 3,Supermarket Type2,898.83
FDW48,12.748491510861339,Low Fat,0.05350199030221982,Baking Goods,82.32490233894642,OUT019,1985.0713388404236,Small,Tier 1,Grocery Store,161.1236
NCX29,9.97000443776699,Low Fat,0.08879578428874627,Health and Hygiene,148.05872439060988,OUT046,1997.0720941351449,Small,Tier 1,Supermarket Type1,437.4306
FDF22,6.908630216829837,Low Fat,0.05748865109755525,Snack Foods,214.1577858968597,OUT046,1996.978747673172,Small,Tier 1,Supermarket Type1,5556.7668
FDI07,12.374138348421955,Regular,0.03283901077226392,Meat,196.57723217195712,OUT045,2002.1661902309686,Medium,Tier 2,Supermarket Type1,2768.3964
FDY03,17.641696733324338,Regular,0.07619442668991529,Meat,113.18626025960837,OUT018,2008.9131553133448,Medium,Tier 3,Supermarket Type2,2025.3636
FDO56,10.217564724864525,Regular,0.07488941295996915,Fruits and Vegetables,118.50979880848787,OUT010,1997.9202677696278,Medium,Tier 3,Grocery Store,351.5424
FDM12,16.636365704126497,Regular,0.06982561536104395,Baking Goods,187.55024388693886,OUT035,2003.927676838351,Small,Tier 2,Supermarket Type1,565.2642
FDZ40,8.980870132860064,Low Fat,0.040022299563045864,Frozen Foods,53.58246752280596,OUT045,2002.1158547438952,Medium,Tier 2,Supermarket Type1,808.947
FDK08,9.13162243081331,Regular,0.12225910665571815,Fruits and Vegetables,99.6370501363283,OUT018,2009.0201317761966,Medium,Tier 3,Supermarket Type2,1113.2176
NCH54,12.897011742638261,Low Fat,0.1271098992055324,Household,158.90059216540894,OUT019,1985.0549104440177,Small,Tier 1,Grocery Store,159.792
FDX09,8.983205899486354,Low Fat,0.06542613222035296,Snack Foods,178.38981453491976,OUT018,2008.9538872928656,Medium,Tier 3,Supermarket Type2,1058.622
DRC01,5.9216060800925066,Regular,0.019124440484988455,Soft Drinks,48.08551156883419,OUT018,2009.0378589367672,Medium,Tier 3,Supermarket Type2,443.4228
FDS25,6.859634559763114,Regular,0.14101128343111452,Canned,108.87258521912702,OUT045,2001.9835373011797,Medium,Tier 2,Supermarket Type1,1989.4104
FDU02,12.870198407655627,Low Fat,0.17945922546162799,Dairy,229.08959246560568,OUT019,1985.0642800474557,Small,Tier 1,Grocery Store,916.1408
FDT08,13.629067644532839,Low Fat,0.050240462240372485,Fruits and Vegetables,149.6976297193382,OUT035,2003.948862183007,Small,Tier 2,Supermarket Type1,2247.075
FDU52,7.609624282262576,Low Fat,0.0639406126471934,Frozen Foods,157.49670512724006,OUT045,2002.1959454841117,Medium,Tier 2,Supermarket Type1,2503.408
DRJ47,18.232852724799827,Low Fat,0.044266436495343064,Hard Drinks,172.8371096002316,OUT013,1986.9555703147555,High,Tier 3,Supermarket Type1,1038.648
DRE27,11.793912176414084,Low Fat,0.13281967264407504,Dairy,98.69414337279625,OUT045,2001.922428120098,Medium,Tier 2,Supermarket Type1,1761.7068
FDD56,15.193762865052257,Regular,0.10319923805678896,Fruits and Vegetables,174.8204711881339,OUT046,1997.0282898058108,Small,Tier 1,Supermarket Type1,2451.4756
FDG52,12.850266751833242,Low Fat,0.06524112732954133,Frozen Foods,47.101193875885166,OUT027,1984.895171041684,Medium,Tier 3,Supermarket Type3,1516.0266
FDD51,12.836072605108201,Low Fat,0.21017064943043223,Dairy,43.89554378934019,OUT019,1985.00444301436,Small,Tier 1,Grocery Store,90.5488
NCO53,16.171621005071444,Low Fat,0.17565045362097903,Health and Hygiene,184.09967212512345,OUT018,2008.9587443358628,Medium,Tier 3,Supermarket Type2,2940.1728
NCP18,12.216819252458897,Low Fat,0.029435383676053275,Household,149.3247262453589,OUT049,1999.0895029944538,Medium,Tier 1,Supermarket Type1,1203.7664
NCY05,12.882259557796406,Low Fat,0.05464031234014374,Health and Hygiene,36.843131995645,OUT027,1985.0313913087582,Medium,Tier 3,Supermarket Type3,1058.622
FDG08,13.160618652168385,Regular,0.16617909337988251,Fruits and Vegetables,172.11203641214703,OUT018,2008.9638155881873,Medium,Tier 3,Supermarket Type2,2233.0932
FDT32,12.822482237370249,Regular,0.06462681569244802,Fruits and Vegetables,190.04272648011667,OUT027,1985.089068404894,Medium,Tier 3,Supermarket Type3,5087.3778
FDB35,12.25138909455968,Regular,0.06485236145247512,Starchy Foods,94.89894816933108,OUT018,2008.9912107119383,Medium,Tier 3,Supermarket Type2,1470.0864
FDX52,11.441437036180625,Regular,0.04273393866540423,Frozen Foods,196.27826508100816,OUT018,2008.8444032211596,Medium,Tier 3,Supermarket Type2,2316.984
FDZ46,7.4746340220659615,Low Fat,0.06811324433132394,Snack Foods,111.79668426051582,OUT049,1999.0122033170587,Medium,Tier 1,Supermarket Type1,1215.7508
DRK11,8.188353501469209,Low Fat,0.05351548938760901,Hard Drinks,148.69407670068333,OUT045,2001.9495224585223,Medium,Tier 2,Supermarket Type1,1491.392
DRZ11,8.902979167603975,Regular,0.11307685475969703,Soft Drinks,121.50560699783318,OUT018,2009.0951260626696,Medium,Tier 3,Supermarket Type2,1609.9044
NCZ42,10.500951903628625,Low Fat,0.01157376535652243,Household,237.1651061674944,OUT013,1987.1472327070667,High,Tier 3,Supermarket Type1,5451.5704
FDY04,17.69952718108577,Regular,0.04189358680068983,Frozen Foods,162.83413695316102,OUT049,1998.9718968380898,Medium,Tier 1,Supermarket Type1,2120.573
FDW23,5.701767077455584,Low Fat,0.08104285574674717,Baking Goods,38.24601974624914,OUT046,1996.969041868633,Small,Tier 1,Supermarket Type1,656.4788
NCZ41,19.799993384189168,Low Fat,0.06478965951352693,Health and Hygiene,124.05081420968057,OUT017,2007.1034315177967,Medium,Tier 2,Supermarket Type1,2503.408
FDS52,12.870293582674933,Low Fat,0.0052551139996094565,Frozen Foods,100.99640773052029,OUT027,1984.9398564840933,Medium,Tier 3,Supermarket Type3,3542.056
NCS29,12.891396217509817,Low Fat,0.12167426211742445,Health and Hygiene,263.02317538291254,OUT019,1984.9847045328236,Small,Tier 1,Grocery Store,264.9884
FDV34,10.691880933780348,Regular,0.011585822695975096,Snack Foods,72.33798248114587,OUT045,2001.81865780428,Medium,Tier 2,Supermarket Type1,1034.6532
FDT55,13.591458650251415,Regular,0.04329904153805722,Fruits and Vegetables,156.64006631893776,OUT013,1986.9211653127195,High,Tier 3,Supermarket Type1,2840.3028
FDI15,13.801769093383225,Low Fat,0.1415729024891913,Dairy,263.2597469586393,OUT017,2007.0152250252158,Medium,Tier 2,Supermarket Type1,2384.8956
FDD46,12.855937948009146,Low Fat,0.140672157432364,Snack Foods,154.94999564481265,OUT027,1984.9643909020203,Medium,Tier 3,Supermarket Type3,3383.5956
FDB46,10.518652220364553,Regular,0.0939330349349628,Snack Foods,211.55498933135306,OUT035,2003.9803097315482,Small,Tier 2,Supermarket Type1,4869.6612
NCL19,15.328789000430309,Low Fat,0.015527439516333287,Others,143.25081118818787,OUT045,2001.9490738958673,Medium,Tier 2,Supermarket Type1,2576.646
NCD06,13.01728461739651,Low Fat,0.09909187961434428,Household,44.925803973653174,OUT046,1997.101943697026,Small,Tier 1,Supermarket Type1,605.878
FDT36,12.254949245729884,Low Fat,0.11220053289419954,Baking Goods,33.87944582816471,OUT018,2009.087198301036,Medium,Tier 3,Supermarket Type2,564.5984
FDR34,17.018687867111773,Regular,0.01601671682552655,Snack Foods,227.12156140898696,OUT018,2009.0164398424188,Medium,Tier 3,Supermarket Type2,2748.4224
NCP06,12.849749744245928,Low Fat,0.039110584827198966,Household,153.1692049857676,OUT027,1985.0429358798538,Medium,Tier 3,Supermarket Type3,2115.9124
FDS15,9.180466627292544,Regular,0.07881274551469972,Meat,105.5224323598762,OUT049,1998.983285780026,Medium,Tier 1,Supermarket Type1,4098.6648
DRK49,14.12531518650864,Low Fat,0.03647826444636278,Soft Drinks,40.97071383005909,OUT035,2003.996460105571,Small,Tier 2,Supermarket Type1,771.6622
FDZ32,7.820911423339943,Regular,0.05359871876176543,Fruits and Vegetables,106.51357806083809,OUT013,1986.9581532980624,High,Tier 3,Supermarket Type1,1577.946
FDL16,12.827997652721912,Low Fat,0.16928301092839426,Frozen Foods,45.66299127102883,OUT017,2007.0541610381356,Medium,Tier 2,Supermarket Type1,792.302
DRC36,13.047917267397008,Regular,0.04509164234574923,Soft Drinks,174.1248753494386,OUT017,2006.8621108005307,Medium,Tier 2,Supermarket Type1,4377.635
FDO40,12.898134442054147,Low Fat,0.0325679343947098,Frozen Foods,148.54123465396884,OUT027,1984.969262094742,Medium,Tier 3,Supermarket Type3,3728.48
FDP12,9.730168104014256,Regular,0.04589586496893971,Baking Goods,38.14269182902698,OUT046,1997.021683094183,Small,Tier 1,Supermarket Type1,705.748
FDO49,10.572868551092393,Regular,0.03240493628444675,Breakfast,49.23726580249065,OUT049,1998.7870187684623,Medium,Tier 1,Supermarket Type1,708.4112
FDN34,15.614243841090303,Regular,0.046363587562890586,Snack Foods,169.63036149658515,OUT017,2007.012206869431,Medium,Tier 2,Supermarket Type1,2536.698
FDH08,7.421260956888517,Low Fat,0.018343850253462142,Fruits and Vegetables,227.08333434188955,OUT035,2004.042813235379,Small,Tier 2,Supermarket Type1,459.402
FDB37,20.329712711855134,Regular,0.02330418317174938,Baking Goods,242.74504249453489,OUT046,1997.0563116262658,Small,Tier 1,Supermarket Type1,5768.4912
FDG44,6.157990317208249,Low Fat,0.10195451286175351,Fruits and Vegetables,55.58311776430781,OUT049,1998.8448398432572,Medium,Tier 1,Supermarket Type1,539.298
FDD46,6.020986066561432,Low Fat,0.1414620688079439,Snack Foods,154.72604168949792,OUT013,1986.9834132695728,High,Tier 3,Supermarket Type1,3691.1952
NCJ43,6.646227124469132,Low Fat,0.0262853824909689,Household,174.42002821802868,OUT017,2006.9932083702452,Medium,Tier 2,Supermarket Type1,2093.2752
NCT53,12.84084859347727,Low Fat,0.05418970537624546,Health and Hygiene,164.3950508307489,OUT027,1985.1377823181617,Medium,Tier 3,Supermarket Type3,2302.3364
NCR42,9.079255536088791,Low Fat,0.03828473729613882,Household,34.53156831832812,OUT017,2006.9578102619546,Medium,Tier 2,Supermarket Type1,199.74
